Date,Sensor,temperature,humidity,lighting,co2,pm,tvoc
2019-10-05 07:10:00,a200000022,19.5,44,248,,,
2019-10-05 07:10:00,a300000004,20.3,44,1,,,
2019-10-05 07:10:00,a200000017,20.3,47,1,,,
2019-10-05 07:10:00,a300000007,22.1,41,,,,
2019-10-05 07:10:00,a200000019,22.2,41,,,,
2019-10-05 07:10:00,a300000006,17.4,53,1,,,
2019-10-05 07:10:00,a200000023,23.8,37,1,,,
2019-10-05 07:10:00,a200000024,22.2,41,,,,
2019-10-05 07:10:00,a200000021,21.3,43,1,,,
2019-10-05 07:10:00,a200000014,22.1,41,,,,
2019-10-05 07:10:00,a200000015,19.5,47,111,,,
2019-10-05 07:10:00,a200000016,20,47,3,,,
2019-10-05 07:10:00,a200000018,21.75,42,2,,,
2019-10-05 07:10:00,a300000008,18.3,49,2,,,
2019-10-05 07:20:00,a200000024,22.4,41,1,,,
2019-10-05 07:20:00,a200000019,22.3,41,,,,
2019-10-05 07:20:00,a200000023,24,37,1,,,
2019-10-05 07:20:00,a200000025,19.5,45,213,,,
2019-10-05 07:20:00,a200000021,21.5,43,1,,,
2019-10-05 07:20:00,a200000020,17.3,54,247,,,
2019-10-05 07:20:00,a200000018,21.9,42,2,,,
2019-10-05 07:20:00,a200000017,20.7,47,1,,,
2019-10-05 07:20:00,a300000008,18.3,49,3,,,
2019-10-05 07:20:00,a300000005,15.9,55,15.33333333,423,,
2019-10-05 07:20:00,a300000004,20.3,44,1,,,
2019-10-05 07:20:00,a300000007,22.2,41,,,,
2019-10-05 07:20:00,a200000015,19.6,47,112,,,
2019-10-05 07:20:00,a300000006,17.4,53,2,,,
2019-10-05 07:20:00,a200000022,19.5,45,263,,,
2019-10-05 07:20:00,a200000014,22.2,41,,,,
2019-10-05 07:20:00,a200000016,20.1,46,3,,,
2019-10-05 07:30:00,a200000015,19.6,47,112,,,
2019-10-05 07:30:00,a200000023,24.1,37,2,,,
2019-10-05 07:30:00,a200000022,19.5,45,269,,,
2019-10-05 07:30:00,a200000021,21.5,43,1,,,
2019-10-05 07:30:00,a300000007,,,,341,,
2019-10-05 07:30:00,a200000018,22,42,2,,,
2019-10-05 07:30:00,a200000017,20.6,46,1,,,
2019-10-05 07:30:00,a200000020,17.3,54,250,,,
2019-10-05 07:30:00,a200000024,22.5,41,2.5,,,
2019-10-05 07:30:00,a200000014,22.3,41,,,,
2019-10-05 07:30:00,a200000025,19.4,45,223,,,
2019-10-05 07:30:00,a300000005,15.9,55,20,426,,
2019-10-05 07:30:00,a300000006,17.4,53,3,425,,
2019-10-05 07:30:00,a200000019,22.6,41,,,,
2019-10-05 07:30:00,a300000004,,,,424,,
2019-10-05 07:30:00,a300000008,18.3,49,4,456,,
2019-10-05 07:30:00,a200000016,20.2,46,4,,,
2019-10-05 07:40:00,a200000023,24.3,37,2,,,
2019-10-05 07:40:00,a200000016,20.3,46,6,,,
2019-10-05 07:40:00,a200000022,19.5,45,290,,,
2019-10-05 07:40:00,a300000004,20.2,44,1,,,
2019-10-05 07:40:00,a200000015,19.6,47,112,,,
2019-10-05 07:40:00,a300000005,,,,426,,
2019-10-05 07:40:00,a300000006,17.4,53,5,,,
2019-10-05 07:40:00,a200000019,22.7,41,1,,,
2019-10-05 07:40:00,a200000014,22.5,41,1,,,
2019-10-05 07:40:00,a300000008,,,,444.6666667,,
2019-10-05 07:40:00,a200000020,17.3,54,254,,,
2019-10-05 07:40:00,a200000024,22.6,41,4,,,
2019-10-05 07:40:00,a300000007,22.5,41,1,,,
2019-10-05 07:40:00,a200000021,21.7,43,2,,,
2019-10-05 07:40:00,a200000017,20.45,46.5,1.5,,,
2019-10-05 07:40:00,a200000018,22.2,42,3,,,
2019-10-05 07:40:00,a200000025,19.45,45,232,,,
2019-10-05 07:50:00,a200000016,20.3,46,5,,,
2019-10-05 07:50:00,a300000005,,,,426,,
2019-10-05 07:50:00,a200000015,19.6,47,112.5,,,
2019-10-05 07:50:00,a200000019,22.7,41,1,,,
2019-10-05 07:50:00,a200000021,21.8,43,2,,,
2019-10-05 07:50:00,a200000024,22.7,41,2,,,
2019-10-05 07:50:00,a300000004,20.25,44,1,,,
2019-10-05 07:50:00,a300000008,,,,433.3333333,,
2019-10-05 07:50:00,a200000020,17.4,53,260,,,
2019-10-05 07:50:00,a200000018,22.3,41,3,,,
2019-10-05 07:50:00,a300000006,17.4,53,7,,,
2019-10-05 07:50:00,a300000007,22.4,41,1,,,
2019-10-05 07:50:00,a200000022,19.5,45,278,,,
2019-10-05 07:50:00,a200000017,20.3,47,2,,,
2019-10-05 07:50:00,a200000025,19.5,45,241,,,
2019-10-05 07:50:00,a200000014,22.4,41,,,,
2019-10-05 07:50:00,a200000023,24.4,36,3,,,
2019-10-05 08:00:00,a200000025,19.5,45,231,,,
2019-10-05 08:00:00,a200000016,20.2,46,5,,,
2019-10-05 08:00:00,a200000024,22.6,41,2,,,
2019-10-05 08:00:00,a200000017,20,46,2,,,
2019-10-05 08:00:00,a200000018,22.2,41,2,,,
2019-10-05 08:00:00,a300000007,22.3,41,1,336,,
2019-10-05 08:00:00,a300000008,,,,422,,
2019-10-05 08:00:00,a200000014,22.2,41,,,,
2019-10-05 08:00:00,a200000019,22.5,41,1,,,
2019-10-05 08:00:00,a200000020,17.3,54,254,,,
2019-10-05 08:00:00,a200000023,24.5,36,2,,,
2019-10-05 08:00:00,a300000006,17.4,53,5,415,,
2019-10-05 08:00:00,a200000015,19.6,47,113,,,
2019-10-05 08:00:00,a200000021,21.6,43,2,,,
2019-10-05 08:00:00,a300000005,,,,426,,
2019-10-05 08:00:00,a200000022,19.6,45,278,,,
2019-10-05 08:00:00,a300000004,20.3,44,1,431,,
2019-10-05 08:10:00,a200000023,24.2,37,2,,,
2019-10-05 08:10:00,a200000021,21.3,43,2,,,
2019-10-05 08:10:00,a200000022,19.6,45,282.5,,,
2019-10-05 08:10:00,a200000025,19.5,45,233,,,
2019-10-05 08:10:00,a200000016,20.05,46,6,,,
2019-10-05 08:10:00,a300000007,22.1,41,1,,,
2019-10-05 08:10:00,a200000024,22.5,41,2.5,,,
2019-10-05 08:10:00,a200000020,17.4,54,256,,,
2019-10-05 08:10:00,a200000018,21.9,42,3,,,
2019-10-05 08:10:00,a300000008,18.2,49,6,,,
2019-10-05 08:10:00,a200000019,22.25,41.5,1,,,
2019-10-05 08:10:00,a300000004,20.2,44,1,,,
2019-10-05 08:10:00,a300000006,17.4,53,6,,,
2019-10-05 08:10:00,a200000015,19.6,47,112,,,
2019-10-05 08:10:00,a200000014,22.05,41,,,,
2019-10-05 08:10:00,a200000017,19.7,45,2,,,
2019-10-05 08:10:00,a300000005,16,55,36,,,
2019-10-05 08:20:00,a300000008,18.25,49,7.5,,,
2019-10-05 08:20:00,a300000004,20.3,44,1,,,
2019-10-05 08:20:00,a200000015,19.6,47,112,,,
2019-10-05 08:20:00,a200000018,21.7,42,3,,,
2019-10-05 08:20:00,a300000007,21.9,41,1,,,
2019-10-05 08:20:00,a200000014,21.9,41,1,,,
2019-10-05 08:20:00,a200000024,22.4,41,3,,,
2019-10-05 08:20:00,a300000006,17.5,53,9,,,
2019-10-05 08:20:00,a200000016,19.9,46,7,,,
2019-10-05 08:20:00,a200000021,21.2,43,2,,,
2019-10-05 08:20:00,a200000020,17.4,53,263,,,
2019-10-05 08:20:00,a200000022,19.6,45,287,,,
2019-10-05 08:20:00,a200000017,20,45.5,2,,,
2019-10-05 08:20:00,a300000005,16,55,48,,,
2019-10-05 08:20:00,a200000025,19.5,45,237.5,,,
2019-10-05 08:20:00,a200000019,22,42,1,,,
2019-10-05 08:20:00,a200000023,24,37,3,,,
2019-10-05 08:30:00,a200000024,22.2,41,3,,,
2019-10-05 08:30:00,a200000017,20.3,46,2,,,
2019-10-05 08:30:00,a200000016,19.9,47,5,,,
2019-10-05 08:30:00,a200000025,19.5,45,242,,,
2019-10-05 08:30:00,a200000021,21.1,43,2,,,
2019-10-05 08:30:00,a200000015,19.6,47,112,,,
2019-10-05 08:30:00,a300000004,20.3,44,1,427,,
2019-10-05 08:30:00,a300000008,18.3,49,9,452,,
2019-10-05 08:30:00,a200000018,21.5,42,3,,,
2019-10-05 08:30:00,a200000019,21.9,42,1,,,
2019-10-05 08:30:00,a200000023,23.8,37,3,,,
2019-10-05 08:30:00,a300000007,21.9,41,1,341,,
2019-10-05 08:30:00,a200000022,19.5,45,286,,,
2019-10-05 08:30:00,a300000005,16,55,60,412,,
2019-10-05 08:30:00,a200000014,21.95,41,,,,
2019-10-05 08:30:00,a200000020,17.4,53,265,,,
2019-10-05 08:30:00,a300000006,17.5,53,9,418,,
2019-10-05 08:40:00,a200000020,17.4,53,261,,,
2019-10-05 08:40:00,a200000025,19.45,45,237,,,
2019-10-05 08:40:00,a300000004,20.2,44,1,,,
2019-10-05 08:40:00,a300000005,16,55,50,,,
2019-10-05 08:40:00,a200000022,19.5,45,280,,,
2019-10-05 08:40:00,a200000021,21.2,44,2,,,
2019-10-05 08:40:00,a200000024,22.3,42,2,,,
2019-10-05 08:40:00,a300000008,18.3,49,7.5,,,
2019-10-05 08:40:00,a300000007,22.2,41,,,,
2019-10-05 08:40:00,a300000006,17.5,53,7,,,
2019-10-05 08:40:00,a200000018,21.7,42,2,,,
2019-10-05 08:40:00,a200000023,23.9,37,3,,,
2019-10-05 08:40:00,a200000015,19.7,47,113,,,
2019-10-05 08:40:00,a200000016,20.1,47,5,,,
2019-10-05 08:40:00,a200000019,22.1,42,1,,,
2019-10-05 08:40:00,a200000017,20,45.5,1.5,,,
2019-10-05 08:40:00,a200000014,22,41,,,,
2019-10-05 08:50:00,a200000019,22.4,42,1,,,
2019-10-05 08:50:00,a200000022,19.6,45,288,,,
2019-10-05 08:50:00,a200000021,21.4,44,2,,,
2019-10-05 08:50:00,a200000015,19.6,47,112,,,
2019-10-05 08:50:00,a300000008,18.3,49,6,,,
2019-10-05 08:50:00,a200000024,22.4,42,3,,,
2019-10-05 08:50:00,a200000025,19.4,45,232,,,
2019-10-05 08:50:00,a300000005,16.1,55,45,,,
2019-10-05 08:50:00,a200000020,17.4,54,258,,,
2019-10-05 08:50:00,a200000014,22.2,41,,,,
2019-10-05 08:50:00,a300000007,22.2,41,1,,,
2019-10-05 08:50:00,a200000017,19.7,45,1,,,
2019-10-05 08:50:00,a200000018,21.9,42,3,,,
2019-10-05 08:50:00,a300000006,17.5,53,7.5,,,
2019-10-05 08:50:00,a200000016,20.2,46,5,,,
2019-10-05 08:50:00,a200000023,24,37,3,,,
2019-10-05 08:50:00,a300000004,20.2,44,1,,,
2019-10-05 09:00:00,a200000025,19.5,45,239,,,
2019-10-05 09:00:00,a200000024,22.55,41.5,62,,,
2019-10-05 09:00:00,a200000022,19.6,45,290,,,
2019-10-05 09:00:00,a200000020,17.5,54,261,,,
2019-10-05 09:00:00,a300000004,20.3,44,1,431,,
2019-10-05 09:00:00,a200000017,20.2,48,2,,,
2019-10-05 09:00:00,a200000018,22.1,42,3,,,
2019-10-05 09:00:00,a300000005,16.1,55,54,417,,
2019-10-05 09:00:00,a200000015,19.6,47,113,,,
2019-10-05 09:00:00,a200000016,20.3,46,7,,,
2019-10-05 09:00:00,a200000014,22.3,41,1,,,
2019-10-05 09:00:00,a300000006,17.5,53,8,423,,
2019-10-05 09:00:00,a200000021,21.6,43,2,,,
2019-10-05 09:00:00,a300000007,,,,337,,
2019-10-05 09:00:00,a200000023,24.16666667,37,58.33333333,,,
2019-10-05 09:00:00,a200000019,22.6,41,1,,,
2019-10-05 09:00:00,a300000008,18.3,49,8,441,,
2019-10-05 09:10:00,a300000005,16.1,55,50,,,
2019-10-05 09:10:00,a200000020,17.5,54,260.3333333,,,
2019-10-05 09:10:00,a200000017,20.3,47,2,,,
2019-10-05 09:10:00,a200000014,22.4,41,215,,,
2019-10-05 09:10:00,a300000006,17.6,53,7,,,
2019-10-05 09:10:00,a300000008,18.35,49,8,,,
2019-10-05 09:10:00,a300000007,22.5,41,292,,,
2019-10-05 09:10:00,a200000025,19.5,45,240.5,,,
2019-10-05 09:10:00,a200000019,22.8,41,297,,,
2019-10-05 09:10:00,a200000024,22.7,41,121,,,
2019-10-05 09:10:00,a200000022,19.6,45,292,,,
2019-10-05 09:10:00,a200000021,21.7,43,6,,,
2019-10-05 09:10:00,a300000004,20.2,44,2,,,
2019-10-05 09:10:00,a200000023,24.33333333,37,113.6666667,,,
2019-10-05 09:10:00,a200000016,20.4,46,15,,,
2019-10-05 09:10:00,a200000018,22.3,42,284,,,
2019-10-05 09:10:00,a200000015,19.6,47,112,,,
2019-10-05 09:20:00,a200000017,20.5,47,2,,,
2019-10-05 09:20:00,a300000005,16.1,55,48,,,
2019-10-05 09:20:00,a200000019,22.6,41,298,,,
2019-10-05 09:20:00,a300000004,20.2,44,2,,,
2019-10-05 09:20:00,a200000015,19.6,47,112,,,
2019-10-05 09:20:00,a200000016,20.3,46,15,,,
2019-10-05 09:20:00,a300000008,18.4,49,8,,,
2019-10-05 09:20:00,a200000020,17.5,54,259.6666667,,,
2019-10-05 09:20:00,a300000006,17.55,53,7,,,
2019-10-05 09:20:00,a200000021,21.55,43,5.5,,,
2019-10-05 09:20:00,a200000018,22.2,42,283,,,
2019-10-05 09:20:00,a200000014,22.3,41,215,,,
2019-10-05 09:20:00,a200000025,19.5,45,242,,,
2019-10-05 09:20:00,a200000023,24.5,37,169,,,
2019-10-05 09:20:00,a200000022,19.6,45,291.3333333,,,
2019-10-05 09:20:00,a200000024,22.6,41,81.66666667,,,
2019-10-05 09:30:00,a200000019,22.5,41,1,,,
2019-10-05 09:30:00,a300000005,16.1,55,46,428,,
2019-10-05 09:30:00,a200000020,17.5,54,259,,,
2019-10-05 09:30:00,a300000004,20.2,44,2,432,,
2019-10-05 09:30:00,a200000014,22.2,,1,,,
2019-10-05 09:30:00,a200000021,21.4,43,5,,,
2019-10-05 09:30:00,a200000017,20,47,2,,,
2019-10-05 09:30:00,a200000016,20.2,46,5,,,
2019-10-05 09:30:00,a300000007,,,,326,,
2019-10-05 09:30:00,a200000018,22.1,42,282,,,
2019-10-05 09:30:00,a200000025,19.5,45,238,,,
2019-10-05 09:30:00,a200000023,24.3,37,113.6666667,,,
2019-10-05 09:30:00,a200000015,19.6,47,112,,,
2019-10-05 09:30:00,a300000006,17.5,53,7,416,,
2019-10-05 09:30:00,a200000024,22.5,41,42.33333333,,,
2019-10-05 09:30:00,a300000008,18.4,49,7,436,,
2019-10-05 09:30:00,a200000022,19.6,45,290.6666667,,,
2019-10-05 09:40:00,a300000008,18.35,49,7.5,,,
2019-10-05 09:40:00,a200000025,19.5,45,239.5,,,
2019-10-05 09:40:00,a200000014,21.9,42,,,,
2019-10-05 09:40:00,a200000024,22.4,41,3,,,
2019-10-05 09:40:00,a200000019,22.2,42,1,,,
2019-10-05 09:40:00,a200000022,19.6,45,290,,,
2019-10-05 09:40:00,a200000018,21.9,42,3,,,
2019-10-05 09:40:00,a300000004,20.2,44,1.666666667,430.6666667,,
2019-10-05 09:40:00,a200000021,21.2,43,2,,,
2019-10-05 09:40:00,a300000005,16.1,55,48,,,
2019-10-05 09:40:00,a200000020,17.45,54,260.5,,,
2019-10-05 09:40:00,a200000023,24.1,37,58.33333333,,,
2019-10-05 09:40:00,a200000015,19.6,47,112,,,
2019-10-05 09:40:00,a300000006,17.5,53,7,,,
2019-10-05 09:40:00,a300000007,22,42,1,,,
2019-10-05 09:40:00,a200000017,20.3,46,1,,,
2019-10-05 09:40:00,a200000016,20,46,6,,,
2019-10-05 09:50:00,a300000006,17.5,53,8,,,
2019-10-05 09:50:00,a300000004,20.2,44,1.333333333,429.3333333,,
2019-10-05 09:50:00,a200000016,19.9,47,7,,,
2019-10-05 09:50:00,a200000017,20.4,48,2,,,
2019-10-05 09:50:00,a200000025,19.5,45,241,,,
2019-10-05 09:50:00,a300000005,16.1,55,50,,,
2019-10-05 09:50:00,a200000024,22.3,41.5,64.5,,,
2019-10-05 09:50:00,a200000018,21.75,42,3,,,
2019-10-05 09:50:00,a200000019,22,42,1,,,
2019-10-05 09:50:00,a200000020,17.4,54,262,,,
2019-10-05 09:50:00,a200000023,23.9,37,3,,,
2019-10-05 09:50:00,a300000007,21.95,42,148.5,,,
2019-10-05 09:50:00,a200000015,19.6,47,112,,,
2019-10-05 09:50:00,a200000021,21.15,43.5,2,,,
2019-10-05 09:50:00,a200000022,19.55,45,298,,,
2019-10-05 09:50:00,a200000014,21.8,42,1,,,
2019-10-05 09:50:00,a300000008,18.3,49,8,,,
2019-10-05 10:00:00,a200000017,20.3,47,2,,,
2019-10-05 10:00:00,a200000024,22.2,42,126,,,
2019-10-05 10:00:00,a200000021,21.1,44,2,,,
2019-10-05 10:00:00,a200000018,21.6,42,3,,,
2019-10-05 10:00:00,a300000007,21.9,42,296,348,,
2019-10-05 10:00:00,a300000005,,,,425,,
2019-10-05 10:00:00,a200000016,20,47,18,,,
2019-10-05 10:00:00,a200000014,21.95,42,109.5,,,
2019-10-05 10:00:00,a200000019,22,42,300,,,
2019-10-05 10:00:00,a200000015,19.6,47,113,,,
2019-10-05 10:00:00,a300000006,17.5,53,10,416,,
2019-10-05 10:00:00,a300000004,20.2,44,1,428,,
2019-10-05 10:00:00,a200000025,19.5,45,248,,,
2019-10-05 10:00:00,a200000022,19.5,45,306,,,
2019-10-05 10:00:00,a200000020,17.5,54,265,,,
2019-10-05 10:00:00,a300000008,,,,452,,
2019-10-05 10:00:00,a200000023,23.8,37,4,,,
2019-10-05 10:10:00,a200000016,20.2,47,22,,,
2019-10-05 10:10:00,a300000005,16.2,55,65,,,
2019-10-05 10:10:00,a200000023,23.9,37,172,,,
2019-10-05 10:10:00,a300000007,,,,338,,
2019-10-05 10:10:00,a200000014,22.1,42,218,,,
2019-10-05 10:10:00,a200000018,21.9,42,283,,,
2019-10-05 10:10:00,a200000017,20.2,46,2,,,
2019-10-05 10:10:00,a200000025,19.5,45,252,,,
2019-10-05 10:10:00,a200000015,19.7,47,113,,,
2019-10-05 10:10:00,a200000022,19.55,45,319.5,,,
2019-10-05 10:10:00,a200000021,21.3,44,7,,,
2019-10-05 10:10:00,a300000004,20.3,44,2,,,
2019-10-05 10:10:00,a200000019,22.16666667,42,200.6666667,,,
2019-10-05 10:10:00,a300000006,17.5,54,11,,,
2019-10-05 10:10:00,a200000020,17.4,54,268,,,
2019-10-05 10:10:00,a300000008,18.4,49,11,,,
2019-10-05 10:10:00,a200000024,22.3,42,90,,,
2019-10-05 10:20:00,a300000008,18.4,49,17.5,,,
2019-10-05 10:20:00,a200000017,20.45,46.5,2.5,,,
2019-10-05 10:20:00,a300000007,,,,328,,
2019-10-05 10:20:00,a200000020,17.5,54,280,,,
2019-10-05 10:20:00,a200000019,22.33333333,42,101.3333333,,,
2019-10-05 10:20:00,a200000021,21.5,44,4,,,
2019-10-05 10:20:00,a200000014,22.3,42,1,,,
2019-10-05 10:20:00,a300000006,17.6,53,21,,,
2019-10-05 10:20:00,a200000023,24.1,37,176,,,
2019-10-05 10:20:00,a200000016,20.3,47,19,,,
2019-10-05 10:20:00,a300000004,20.2,44,2,,,
2019-10-05 10:20:00,a200000025,19.5,45,269,,,
2019-10-05 10:20:00,a200000024,22.4,42,54,,,
2019-10-05 10:20:00,a300000005,16.25,55.5,93,,,
2019-10-05 10:20:00,a200000015,19.6,47,114,,,
2019-10-05 10:20:00,a200000018,22.1,42,286.5,,,
2019-10-05 10:20:00,a200000022,19.6,45,333,,,
2019-10-05 10:30:00,a200000022,19.6,45,356,,,
2019-10-05 10:30:00,a300000008,18.4,49,24,437,,
2019-10-05 10:30:00,a200000016,20.4,47,16,,,
2019-10-05 10:30:00,a200000017,20.7,47,3,,,
2019-10-05 10:30:00,a200000025,19.5,45,286,,,
2019-10-05 10:30:00,a200000018,22.3,42,290,,,
2019-10-05 10:30:00,a300000004,20.2,44,2,410,,
2019-10-05 10:30:00,a300000005,16.3,56,121,415,,
2019-10-05 10:30:00,a200000019,22.5,42,2,,,
2019-10-05 10:30:00,a300000007,,,,318,,
2019-10-05 10:30:00,a200000014,22.4,41.5,109.5,,,
2019-10-05 10:30:00,a200000023,24.3,37,8,,,
2019-10-05 10:30:00,a300000006,17.5,54,25,404,,
2019-10-05 10:30:00,a200000015,19.6,47,114,,,
2019-10-05 10:30:00,a200000024,22.5,42,18,,,
2019-10-05 10:30:00,a200000021,21.6,44,9,,,
2019-10-05 10:30:00,a200000020,17.4,54,288,,,
2019-10-05 10:40:00,a200000025,19.55,45,285,,,
2019-10-05 10:40:00,a200000022,19.7,45,355,,,
2019-10-05 10:40:00,a200000014,22.5,41,218,,,
2019-10-05 10:40:00,a200000017,20.5,46.5,3,,,
2019-10-05 10:40:00,a300000006,17.5,54,24,,,
2019-10-05 10:40:00,a200000019,22.8,41,300,,,
2019-10-05 10:40:00,a200000020,17.45,54,288.5,,,
2019-10-05 10:40:00,a200000023,24.5,37,178,,,
2019-10-05 10:40:00,a300000007,22.5,41,301,,,
2019-10-05 10:40:00,a200000021,21.8,43,8,,,
2019-10-05 10:40:00,a200000015,19.6,47,114,,,
2019-10-05 10:40:00,a200000018,22.4,42,285,,,
2019-10-05 10:40:00,a300000008,18.4,49,23.5,,,
2019-10-05 10:40:00,a300000004,20.2,44,2,,,
2019-10-05 10:40:00,a200000016,20.5,46,27,,,
2019-10-05 10:40:00,a200000024,22.8,41,139,,,
2019-10-05 10:40:00,a300000005,16.3,55.5,123.5,,,
2019-10-05 10:50:00,a300000004,20.2,44,2,,,
2019-10-05 10:50:00,a200000019,22.6,41,2,,,
2019-10-05 10:50:00,a200000017,20.3,46,3,,,
2019-10-05 10:50:00,a200000025,19.6,45,284,,,
2019-10-05 10:50:00,a300000005,16.3,55,126,,,
2019-10-05 10:50:00,a200000023,24.6,37,8,,,
2019-10-05 10:50:00,a200000014,22.3,41,1,,,
2019-10-05 10:50:00,a300000007,22.3,41,4,,,
2019-10-05 10:50:00,a200000020,17.5,54,289,,,
2019-10-05 10:50:00,a200000024,22.7,41,13,,,
2019-10-05 10:50:00,a200000016,20.4,46,14,,,
2019-10-05 10:50:00,a200000022,19.6,45,339,,,
2019-10-05 10:50:00,a300000006,17.5,54,22,,,
2019-10-05 10:50:00,a200000015,19.6,47,114,,,
2019-10-05 10:50:00,a200000018,22.2,42,4,,,
2019-10-05 10:50:00,a300000008,18.4,49,23,,,
2019-10-05 10:50:00,a200000021,21.5,43,4,,,
2019-10-05 11:00:00,a200000017,20.5,44,3,,,
2019-10-05 11:00:00,a200000025,19.6,45,273,,,
2019-10-05 11:00:00,a200000015,19.6,47,114,,,
2019-10-05 11:00:00,a300000007,,,,328,,
2019-10-05 11:00:00,a200000021,21.4,43,3,,,
2019-10-05 11:00:00,a200000020,17.6,54,282,,,
2019-10-05 11:00:00,a300000005,16.4,56,106,407,,
2019-10-05 11:00:00,a300000004,20.2,44,2,412,,
2019-10-05 11:00:00,a200000016,20.3,46,13,,,
2019-10-05 11:00:00,a200000023,24.4,37,7,,,
2019-10-05 11:00:00,a200000024,22.6,41,14,,,
2019-10-05 11:00:00,a200000019,22.4,41,2,,,
2019-10-05 11:00:00,a200000014,22.1,41,1,,,
2019-10-05 11:00:00,a200000018,22,42,4,,,
2019-10-05 11:00:00,a300000006,17.5,54,20,411,,
2019-10-05 11:00:00,a200000022,19.65,45,331,,,
2019-10-05 11:00:00,a300000008,,,,444,,
2019-10-05 11:10:00,a300000008,18.5,49,19,,,
2019-10-05 11:10:00,a200000025,19.6,46,275,,,
2019-10-05 11:10:00,a200000021,21.2,43,3,,,
2019-10-05 11:10:00,a200000023,24.2,37,6,,,
2019-10-05 11:10:00,a200000020,17.6,54,279.5,,,
2019-10-05 11:10:00,a200000016,20.2,46,11,,,
2019-10-05 11:10:00,a200000017,20.6,48,3,,,
2019-10-05 11:10:00,a300000005,16.4,56,110,,,
2019-10-05 11:10:00,a200000018,21.9,42,4,,,
2019-10-05 11:10:00,a300000006,17.55,54,18.5,,,
2019-10-05 11:10:00,a200000015,19.6,47,114,,,
2019-10-05 11:10:00,a200000014,21.9,42,1,,,
2019-10-05 11:10:00,a200000022,19.7,45,323,,,
2019-10-05 11:10:00,a300000004,20.2,44,2,,,
2019-10-05 11:10:00,a200000019,22.1,42,1,,,
2019-10-05 11:10:00,a200000024,22.4,41,9,,,
2019-10-05 11:10:00,a300000007,22,42,3,,,
2019-10-05 11:20:00,a300000004,20.2,44,2,,,
2019-10-05 11:20:00,a200000019,21.9,42,1,,,
2019-10-05 11:20:00,a300000007,21.9,42,4,,,
2019-10-05 11:20:00,a200000020,17.6,54,277,,,
2019-10-05 11:20:00,a300000005,16.4,56,91,,,
2019-10-05 11:20:00,a300000008,18.6,49,15,,,
2019-10-05 11:20:00,a300000006,17.6,54,17,,,
2019-10-05 11:20:00,a200000016,20.1,46,12,,,
2019-10-05 11:20:00,a200000023,24,37,5,,,
2019-10-05 11:20:00,a200000018,21.8,42,4,,,
2019-10-05 11:20:00,a200000021,21.2,43.5,3,,,
2019-10-05 11:20:00,a200000024,22.2,41,13,,,
2019-10-05 11:20:00,a200000014,21.8,42,1,,,
2019-10-05 11:20:00,a200000017,20.4,47,2,,,
2019-10-05 11:20:00,a200000015,19.65,47.5,114,,,
2019-10-05 11:20:00,a200000022,19.7,45,337,,,
2019-10-05 11:20:00,a200000025,19.7,45,262,,,
2019-10-05 11:30:00,a200000016,20.25,46,11.5,,,
2019-10-05 11:30:00,a200000021,21.2,44,3,,,
2019-10-05 11:30:00,a200000018,21.7,42,4,,,
2019-10-05 11:30:00,a200000015,19.7,48,114,,,
2019-10-05 11:30:00,a200000020,17.6,54,283,,,
2019-10-05 11:30:00,a300000004,20.2,44,2,426,,
2019-10-05 11:30:00,a300000008,18.5,49,19,457,,
2019-10-05 11:30:00,a200000017,20.4,45,3,,,
2019-10-05 11:30:00,a300000006,17.6,54,21,417,,
2019-10-05 11:30:00,a300000005,,,,421,,
2019-10-05 11:30:00,a200000024,22.3,42,13,,,
2019-10-05 11:30:00,a200000022,19.7,45,338,,,
2019-10-05 11:30:00,a200000014,22,42,1,,,
2019-10-05 11:30:00,a200000019,22.1,42,2,,,
2019-10-05 11:30:00,a200000023,23.8,37,6,,,
2019-10-05 11:30:00,a300000007,22.1,42,4,327,,
2019-10-05 11:30:00,a200000025,19.6,46,272,,,
2019-10-05 11:40:00,a300000004,20.2,44,1.5,,,
2019-10-05 11:40:00,a300000005,,,,419.6666667,,
2019-10-05 11:40:00,a300000006,17.6,54,20,,,
2019-10-05 11:40:00,a200000025,19.6,45,273,,,
2019-10-05 11:40:00,a200000018,22,42,3,,,
2019-10-05 11:40:00,a200000015,19.6,47,114,,,
2019-10-05 11:40:00,a200000021,21.4,44,3,,,
2019-10-05 11:40:00,a200000019,22.3,42,1,,,
2019-10-05 11:40:00,a200000022,19.7,45,330,,,
2019-10-05 11:40:00,a300000008,18.6,49,18,,,
2019-10-05 11:40:00,a200000024,22.5,42,11,,,
2019-10-05 11:40:00,a200000014,22.2,42,1,,,
2019-10-05 11:40:00,a200000016,20.4,46,11,,,
2019-10-05 11:40:00,a300000007,22.3,42,3,,,
2019-10-05 11:40:00,a200000023,24,37,6,,,
2019-10-05 11:40:00,a200000020,17.6,54,284,,,
2019-10-05 11:40:00,a200000017,20,48,3,,,
2019-10-05 11:50:00,a200000014,22.4,42,1,,,
2019-10-05 11:50:00,a200000015,19.6,47,114,,,
2019-10-05 11:50:00,a300000004,20.2,44,1,,,
2019-10-05 11:50:00,a300000007,22.4,42,3,,,
2019-10-05 11:50:00,a300000008,18.6,49,17.5,,,
2019-10-05 11:50:00,a200000016,20.5,46,12,,,
2019-10-05 11:50:00,a200000018,22.2,42,3,,,
